combined_id,name_clean,name_last_first,country_clean,contest,year,official_name,official_name_last_first,official_country,official_country_code,official_person_id,score,medal,rank_start,rank_end,rank_average,percentile,total_participants,match_method,source_url
2128,Juntao Zhang,"Zhang, Juntao",Singapore,APMO,2025,Juntao Zhang,"Zhang, Juntao",Singapore,SGP,SGP:2025:6,22,Bronze,52,74,63,0.8119402985,335,same_country_exact,https://www.apmo-official.org/country_report/SGP/2025
2129,Xiaorui Zhang,"Zhang, Xiaorui",Singapore,APMO,2018,Xiaorui Zhang,"Zhang, Xiaorui",Singapore,SGP,SGP:2018:10,19,Honourable Mention,84,91,87.5,0.7514204545,352,same_country_exact,https://www.apmo-official.org/country_report/SGP/2018
2216,Praveen Charuka Athauda Arachchi,"Athauda Arachchi, Praveen Charuka",Sri Lanka,APMO,2023,Praveen Charuka Athauda-Arachchi,"Athauda-Arachchi, Praveen Charuka",Sri Lanka,LKA,LKA:2023:6,3,None,252,283,267.5,0.2246376812,345,same_country_exact,https://www.apmo-official.org/country_report/LKA/2023
2216,Praveen Charuka Athauda Arachchi,"Athauda Arachchi, Praveen Charuka",Sri Lanka,APMO,2026,Praveen Athauda-Arachchi,"Athauda-Arachchi, Praveen",Sri Lanka,LKA,LKA:2026:1,14,Bronze,150,187,168.5,0.5755667506,397,reviewed_alias,https://www.apmo-official.org/country_report/LKA/2026
2217,Sandaru Thathsara Balahewa,"Balahewa, Sandaru Thathsara",Sri Lanka,APMO,2022,Sandaru Thathsara Balahewa,"Balahewa, Sandaru Thathsara",Sri Lanka,LKA,LKA:2022:5,8,Honourable Mention,224,243,233.5,0.2657232704,318,same_country_exact,https://www.apmo-official.org/country_report/LKA/2022
2218,Hitihami Mudiyanselage Mihiru Anushka Bandara,"Bandara, Hitihami Mudiyanselage Mihiru Anushka",Sri Lanka,APMO,2019,Mihiru Anushka Bandara,"Bandara, Mihiru Anushka",Sri Lanka,LKA,LKA:2019:3,8,Honourable Mention,226,246,236,0.3426183844,359,reviewed_alias,https://www.apmo-official.org/country_report/LKA/2019
2218,Hitihami Mudiyanselage Mihiru Anushka Bandara,"Bandara, Hitihami Mudiyanselage Mihiru Anushka",Sri Lanka,APMO,2020,Mihiru Anushka Bandara,"Bandara, Mihiru Anushka",Sri Lanka,LKA,LKA:2020:4,7,Honourable Mention,235,294,264.5,0.2151335312,337,reviewed_alias,https://www.apmo-official.org/country_report/LKA/2020
2218,Hitihami Mudiyanselage Mihiru Anushka Bandara,"Bandara, Hitihami Mudiyanselage Mihiru Anushka",Sri Lanka,APMO,2022,Mihiru Anushka Bandara,"Bandara, Mihiru Anushka",Sri Lanka,LKA,LKA:2022:3,12,Bronze,187,195,191,0.3993710692,318,reviewed_alias,https://www.apmo-official.org/country_report/LKA/2022
2218,Hitihami Mudiyanselage Mihiru Anushka Bandara,"Bandara, Hitihami Mudiyanselage Mihiru Anushka",Sri Lanka,APMO,2023,Mihiru Anushka Bandara,"Bandara, Mihiru Anushka",Sri Lanka,LKA,LKA:2023:2,5,None,227,235,231,0.3304347826,345,reviewed_alias,https://www.apmo-official.org/country_report/LKA/2023
2218,Hitihami Mudiyanselage Mihiru Anushka Bandara,"Bandara, Hitihami Mudiyanselage Mihiru Anushka",Sri Lanka,APMO,2024,Mihiru Anushka Bandara,"Bandara, Mihiru Anushka",Sri Lanka,LKA,LKA:2024:2,10,None,254,262,258,0.2732394366,355,reviewed_alias,https://www.apmo-official.org/country_report/LKA/2024
2231,Tharaka Udayanga Jayasena,"Jayasena, Tharaka Udayanga",Sri Lanka,APMO,2022,Tharaka Udayanga Jayasena,"Jayasena, Tharaka Udayanga",Sri Lanka,LKA,LKA:2022:1,14,Bronze,153,175,164,0.4842767296,318,same_country_exact,https://www.apmo-official.org/country_report/LKA/2022
2233,Kisara Sandaluka Kodithuwakku,"Kodithuwakku, Kisara Sandaluka",Sri Lanka,APMO,2019,Kisara Sandaluka Kodithuwakku,"Kodithuwakku, Kisara Sandaluka",Sri Lanka,LKA,LKA:2019:7,3,None,302,308,305,0.1504178273,359,same_country_exact,https://www.apmo-official.org/country_report/LKA/2019
2234,Shenal Santhush Kotuwewatta,"Kotuwewatta, Shenal Santhush",Sri Lanka,APMO,2016,Shenal Kotuwewatta,"Kotuwewatta, Shenal",Sri Lanka,LKA,LKA:2016:3,10,Bronze,171,186,178.5,0.4590909091,330,reviewed_alias,https://www.apmo-official.org/country_report/LKA/2016
2234,Shenal Santhush Kotuwewatta,"Kotuwewatta, Shenal Santhush",Sri Lanka,APMO,2017,Shenal Kotuwewatta,"Kotuwewatta, Shenal",Sri Lanka,LKA,LKA:2017:3,7,Honourable Mention,247,280,263.5,0.2535410765,353,reviewed_alias,https://www.apmo-official.org/country_report/LKA/2017
2234,Shenal Santhush Kotuwewatta,"Kotuwewatta, Shenal Santhush",Sri Lanka,APMO,2018,Shenal Kotuwewatta,"Kotuwewatta, Shenal",Sri Lanka,LKA,LKA:2018:1,9,Honourable Mention,222,226,224,0.3636363636,352,reviewed_alias,https://www.apmo-official.org/country_report/LKA/2018
2234,Shenal Santhush Kotuwewatta,"Kotuwewatta, Shenal Santhush",Sri Lanka,APMO,2019,Shenal Santhush Kotuwewatta,"Kotuwewatta, Shenal Santhush",Sri Lanka,LKA,LKA:2019:1,8,Honourable Mention,226,246,236,0.3426183844,359,same_country_exact,https://www.apmo-official.org/country_report/LKA/2019
2235,Sithija Abhishek Kotuwewatta,"Kotuwewatta, Sithija Abhishek",Sri Lanka,APMO,2019,Sithija Abhishek Kotuwewatta,"Kotuwewatta, Sithija Abhishek",Sri Lanka,LKA,LKA:2019:8,2,None,309,321,315,0.1225626741,359,same_country_exact,https://www.apmo-official.org/country_report/LKA/2019
2235,Sithija Abhishek Kotuwewatta,"Kotuwewatta, Sithija Abhishek",Sri Lanka,APMO,2020,Sithija Abhishek Kotuwewatta,"Kotuwewatta, Sithija Abhishek",Sri Lanka,LKA,LKA:2020:6,5,None,295,297,296,0.1216617211,337,same_country_exact,https://www.apmo-official.org/country_report/LKA/2020
2236,Ghaura Abheendra Mahabaduge,"Mahabaduge, Ghaura Abheendra",Sri Lanka,APMO,2019,Ghaura Abheendra Mahabaduge,"Mahabaduge, Ghaura Abheendra",Sri Lanka,LKA,LKA:2019:4,7,Honourable Mention,247,280,263.5,0.2660167131,359,same_country_exact,https://www.apmo-official.org/country_report/LKA/2019
2236,Ghaura Abheendra Mahabaduge,"Mahabaduge, Ghaura Abheendra",Sri Lanka,APMO,2020,Ghaura Abheendra Mahabaduge,"Mahabaduge, Ghaura Abheendra",Sri Lanka,LKA,LKA:2020:2,12,Bronze,195,199,197,0.4154302671,337,same_country_exact,https://www.apmo-official.org/country_report/LKA/2020
2237,Shithila Vibheetha Mahabaduge,"Mahabaduge, Shithila Vibheetha",Sri Lanka,APMO,2023,Shithila Vibheetha Mahabaduge,"Mahabaduge, Shithila Vibheetha",Sri Lanka,LKA,LKA:2023:1,5,None,227,235,231,0.3304347826,345,same_country_exact,https://www.apmo-official.org/country_report/LKA/2023
2238,Sanupa Bimsath Marapana,"Marapana, Sanupa Bimsath",Sri Lanka,APMO,2024,Sanupa Bimsath Marapana,"Marapana, Sanupa Bimsath",Sri Lanka,LKA,LKA:2024:7,0,None,346,355,350.5,0.0126760563,355,same_country_exact,https://www.apmo-official.org/country_report/LKA/2024
2240,Pathirannehelage Luchitha Disal Pathirana,"Pathirana, Pathirannehelage Luchitha Disal",Sri Lanka,APMO,2020,Luchitha Disal Pathirana,"Pathirana, Luchitha Disal",Sri Lanka,LKA,LKA:2020:9,0,None,321,337,329,0.0237388724,337,reviewed_alias,https://www.apmo-official.org/country_report/LKA/2020
2240,Pathirannehelage Luchitha Disal Pathirana,"Pathirana, Pathirannehelage Luchitha Disal",Sri Lanka,APMO,2021,Luchitha Disal Pathirana,"Pathirana, Luchitha Disal",Sri Lanka,LKA,LKA:2021:3,2,None,307,310,308.5,0.1031976744,344,reviewed_alias,https://www.apmo-official.org/country_report/LKA/2021
2240,Pathirannehelage Luchitha Disal Pathirana,"Pathirana, Pathirannehelage Luchitha Disal",Sri Lanka,APMO,2022,Luchitha Disal Pathirana,"Pathirana, Luchitha Disal",Sri Lanka,LKA,LKA:2022:4,8,Honourable Mention,224,243,233.5,0.2657232704,318,reviewed_alias,https://www.apmo-official.org/country_report/LKA/2022
2240,Pathirannehelage Luchitha Disal Pathirana,"Pathirana, Pathirannehelage Luchitha Disal",Sri Lanka,APMO,2023,Luchitha Disal Pathirana,"Pathirana, Luchitha Disal",Sri Lanka,LKA,LKA:2023:10,1,None,305,323,314,0.0898550725,345,reviewed_alias,https://www.apmo-official.org/country_report/LKA/2023
2241,Gonaduwage Maneth Banula Perera,"Perera, Gonaduwage Maneth Banula",Sri Lanka,APMO,2017,Maneth Perera,"Perera, Maneth",Sri Lanka,LKA,LKA:2017:5,3,None,289,296,292.5,0.171388102,353,reviewed_alias,https://www.apmo-official.org/country_report/LKA/2017
2241,Gonaduwage Maneth Banula Perera,"Perera, Gonaduwage Maneth Banula",Sri Lanka,APMO,2018,Maneth Perera,"Perera, Maneth",Sri Lanka,LKA,LKA:2018:2,7,Honourable Mention,243,293,268,0.2386363636,352,reviewed_alias,https://www.apmo-official.org/country_report/LKA/2018
2241,Gonaduwage Maneth Banula Perera,"Perera, Gonaduwage Maneth Banula",Sri Lanka,APMO,2019,Maneth Banula Perera,"Perera, Maneth Banula",Sri Lanka,LKA,LKA:2019:5,7,Honourable Mention,247,280,263.5,0.2660167131,359,reviewed_alias,https://www.apmo-official.org/country_report/LKA/2019
2241,Gonaduwage Maneth Banula Perera,"Perera, Gonaduwage Maneth Banula",Sri Lanka,APMO,2020,Maneth Banula Perera,"Perera, Maneth Banula",Sri Lanka,LKA,LKA:2020:1,14,Bronze,132,190,161,0.5222551929,337,reviewed_alias,https://www.apmo-official.org/country_report/LKA/2020
2250,Gunarooban Shanthithyan,"Shanthithyan, Gunarooban",Sri Lanka,APMO,2024,Shanthithyan Gunarooban,"Gunarooban, Shanthithyan",Sri Lanka,LKA,LKA:2024:5,7,Honourable Mention,276,311,293.5,0.1732394366,355,same_country_exact,https://www.apmo-official.org/country_report/LKA/2024
2253,Nadesamoorthy Sivamynthan,"Sivamynthan, Nadesamoorthy",Sri Lanka,APMO,2016,Nadesamoorthy Sivamynthan,"Sivamynthan, Nadesamoorthy",Sri Lanka,LKA,LKA:2016:5,3,None,251,291,271,0.1787878788,330,same_country_exact,https://www.apmo-official.org/country_report/LKA/2016
2253,Nadesamoorthy Sivamynthan,"Sivamynthan, Nadesamoorthy",Sri Lanka,APMO,2017,Nadesamoorthy Sivamynthan,"Sivamynthan, Nadesamoorthy",Sri Lanka,LKA,LKA:2017:8,1,None,312,341,326.5,0.0750708215,353,same_country_exact,https://www.apmo-official.org/country_report/LKA/2017
2253,Nadesamoorthy Sivamynthan,"Sivamynthan, Nadesamoorthy",Sri Lanka,APMO,2019,Nadesamurthy Sivamynthan,"Sivamynthan, Nadesamurthy",Sri Lanka,LKA,LKA:2019:9,1,None,322,348,335,0.0668523677,359,reviewed_alias,https://www.apmo-official.org/country_report/LKA/2019
2254,Thirukkumaran Theiventhiran,"Theiventhiran, Thirukkumaran",Sri Lanka,APMO,2021,Theiventhiran Thirukkumaran,"Thirukkumaran, Theiventhiran",Sri Lanka,LKA,LKA:2021:4,0,None,323,344,333.5,0.0305232558,344,same_country_exact,https://www.apmo-official.org/country_report/LKA/2021
2254,Thirukkumaran Theiventhiran,"Theiventhiran, Thirukkumaran",Sri Lanka,APMO,2024,Theiventhiran Thirukkumaran,"Thirukkumaran, Theiventhiran",Sri Lanka,LKA,LKA:2024:3,7,Honourable Mention,276,311,293.5,0.1732394366,355,same_country_exact,https://www.apmo-official.org/country_report/LKA/2024
2258,Thellabura Vithanachchige Nelushi Vithanachchi,"Vithanachchi, Thellabura Vithanachchige Nelushi",Sri Lanka,APMO,2018,Nelushi Vithanachchi,"Vithanachchi, Nelushi",Sri Lanka,LKA,LKA:2018:4,7,Honourable Mention,243,293,268,0.2386363636,352,reviewed_alias,https://www.apmo-official.org/country_report/LKA/2018
2258,Thellabura Vithanachchige Nelushi Vithanachchi,"Vithanachchi, Thellabura Vithanachchige Nelushi",Sri Lanka,APMO,2019,Nelushi Vithanachchi,"Vithanachchi, Nelushi",Sri Lanka,LKA,LKA:2019:2,8,Honourable Mention,226,246,236,0.3426183844,359,reviewed_alias,https://www.apmo-official.org/country_report/LKA/2019
2258,Thellabura Vithanachchige Nelushi Vithanachchi,"Vithanachchi, Thellabura Vithanachchige Nelushi",Sri Lanka,APMO,2020,Nelushi Vithanachchi,"Vithanachchi, Nelushi",Sri Lanka,LKA,LKA:2020:3,12,Bronze,195,199,197,0.4154302671,337,reviewed_alias,https://www.apmo-official.org/country_report/LKA/2020
2259,Chandhopama Thidas Bandara Wanasinghe,"Wanasinghe, Chandhopama Thidas Bandara",Sri Lanka,APMO,2020,Thidas Bandara Wanasinghe,"Wanasinghe, Thidas Bandara",Sri Lanka,LKA,LKA:2020:5,7,Honourable Mention,235,294,264.5,0.2151335312,337,reviewed_alias,https://www.apmo-official.org/country_report/LKA/2020
2259,Chandhopama Thidas Bandara Wanasinghe,"Wanasinghe, Chandhopama Thidas Bandara",Sri Lanka,APMO,2021,Thidas Bandara Wanasinghe,"Wanasinghe, Thidas Bandara",Sri Lanka,LKA,LKA:2021:1,7,Honourable Mention,219,283,251,0.2703488372,344,reviewed_alias,https://www.apmo-official.org/country_report/LKA/2021
2259,Chandhopama Thidas Bandara Wanasinghe,"Wanasinghe, Chandhopama Thidas Bandara",Sri Lanka,APMO,2022,Thidas Bandara Wanasinghe,"Wanasinghe, Thidas Bandara",Sri Lanka,LKA,LKA:2022:2,13,Bronze,176,186,181,0.4308176101,318,reviewed_alias,https://www.apmo-official.org/country_report/LKA/2022
2259,Chandhopama Thidas Bandara Wanasinghe,"Wanasinghe, Chandhopama Thidas Bandara",Sri Lanka,APMO,2023,Thidas Bandara Wanasinghe,"Wanasinghe, Thidas Bandara",Sri Lanka,LKA,LKA:2023:3,4,None,236,251,243.5,0.2942028986,345,reviewed_alias,https://www.apmo-official.org/country_report/LKA/2023
2260,Thenura Dilruk Wickramarathna,"Wickramarathna, Thenura Dilruk",Sri Lanka,APMO,2023,Thenura Dilruk Wickramarathna,"Wickramarathna, Thenura Dilruk",Sri Lanka,LKA,LKA:2023:7,2,None,284,304,294,0.147826087,345,same_country_exact,https://www.apmo-official.org/country_report/LKA/2023
2260,Thenura Dilruk Wickramarathna,"Wickramarathna, Thenura Dilruk",Sri Lanka,APMO,2024,Thenura Dilruk Wickramarathna,"Wickramarathna, Thenura Dilruk",Sri Lanka,LKA,LKA:2024:6,4,None,320,323,321.5,0.0943661972,355,same_country_exact,https://www.apmo-official.org/country_report/LKA/2024
2269,Chi-An Chang,"Chang, Chi-An",Taiwan,APMO,2023,Chi-An Chang,"Chang, Chi-An",Taiwan,TWN,TWN:2023:6,20,Bronze,69,77,73,0.7884057971,345,same_country_exact,https://www.apmo-official.org/country_report/TWN/2023
2269,Chi-An Chang,"Chang, Chi-An",Taiwan,APMO,2024,Chi-An Chang,"Chang, Chi-An",Taiwan,TWN,TWN:2024:1,21,Gold,22,44,33,0.9070422535,355,same_country_exact,https://www.apmo-official.org/country_report/TWN/2024
2274,Heng-Yu Chang,"Chang, Heng-Yu",Taiwan,APMO,2017,Heng-Yu Chang,"Chang, Heng-Yu",Taiwan,TWN,TWN:2017:8,21,Honourable Mention,90,118,104,0.7053824363,353,same_country_exact,https://www.apmo-official.org/country_report/TWN/2017
2278,Po-Shen Chang,"Chang, Po-Shen",Taiwan,APMO,2022,Po-Shen Chang,"Chang, Po-Shen",Taiwan,TWN,TWN:2022:7,21,Bronze,46,65,55.5,0.8254716981,318,same_country_exact,https://www.apmo-official.org/country_report/TWN/2022
2278,Po-Shen Chang,"Chang, Po-Shen",Taiwan,APMO,2023,Po-Shen Chang,"Chang, Po-Shen",Taiwan,TWN,TWN:2023:5,21,Bronze,59,68,63.5,0.815942029,345,same_country_exact,https://www.apmo-official.org/country_report/TWN/2023
2289,Alice Chen,"Chen, Alice",Taiwan,APMO,2025,Alice Chen,"Chen, Alice",Taiwan,TWN,TWN:2025:6,15,Bronze,152,171,161.5,0.5179104478,335,same_country_exact,https://www.apmo-official.org/country_report/TWN/2025
2309,Pai-Li Cheng,"Cheng, Pai-Li",Taiwan,APMO,2020,PAI-LI CHENG,"CHENG, PAI-LI",Taiwan,TWN,TWN:2020:9,16,Honourable Mention,72,114,93,0.7240356083,337,same_country_exact,https://www.apmo-official.org/country_report/TWN/2020
2309,Pai-Li Cheng,"Cheng, Pai-Li",Taiwan,APMO,2021,PAI-LI CHENG,"CHENG, PAI-LI",Taiwan,TWN,TWN:2021:1,23,Gold,24,27,25.5,0.925872093,344,same_country_exact,https://www.apmo-official.org/country_report/TWN/2021
2310,Tien-Sheng Cheng,"Cheng, Tien-Sheng",Taiwan,APMO,2018,Tien-Sheng Cheng,"Cheng, Tien-Sheng",Taiwan,TWN,TWN:2018:8,18,Honourable Mention,92,104,98,0.7215909091,352,same_country_exact,https://www.apmo-official.org/country_report/TWN/2018
2310,Tien-Sheng Cheng,"Cheng, Tien-Sheng",Taiwan,APMO,2019,TIEN-SHENG CHENG,"CHENG, TIEN-SHENG",Taiwan,TWN,TWN:2019:5,16,Bronze,76,94,85,0.7632311978,359,same_country_exact,https://www.apmo-official.org/country_report/TWN/2019
2334,Yen-Kang Fu,"Fu, Yen-Kang",Taiwan,APMO,2018,Yen-Kang Fu,"Fu, Yen-Kang",Taiwan,TWN,TWN:2018:7,19,Bronze,84,91,87.5,0.7514204545,352,same_country_exact,https://www.apmo-official.org/country_report/TWN/2018
2337,Ming Hsiao,"Hsiao, Ming",Taiwan,APMO,2019,MING HSIAO,"HSIAO, MING",Taiwan,TWN,TWN:2019:3,16,Silver,76,94,85,0.7632311978,359,same_country_exact,https://www.apmo-official.org/country_report/TWN/2019
2341,Wei-Hsuan Hsin,"Hsin, Wei-Hsuan",Taiwan,APMO,2021,WEI-HSUAN HSIN,"HSIN, WEI-HSUAN",Taiwan,TWN,TWN:2021:2,21,Silver,33,49,41,0.8808139535,344,same_country_exact,https://www.apmo-official.org/country_report/TWN/2021
2341,Wei-Hsuan Hsin,"Hsin, Wei-Hsuan",Taiwan,APMO,2022,Wei-Hsuan Hsin,"Hsin, Wei-Hsuan",Taiwan,TWN,TWN:2022:4,23,Bronze,34,37,35.5,0.8883647799,318,same_country_exact,https://www.apmo-official.org/country_report/TWN/2022
2349,Ting-Cheng Hsu,"Hsu, Ting-Cheng",Taiwan,APMO,2025,Ting-Cheng Hsu,"Hsu, Ting-Cheng",Taiwan,TWN,TWN:2025:1,22,Silver,52,74,63,0.8119402985,335,same_country_exact,https://www.apmo-official.org/country_report/TWN/2025
2349,Ting-Cheng Hsu,"Hsu, Ting-Cheng",Taiwan,APMO,2026,Ting-Cheng Hsu,"Hsu, Ting-Cheng",Taiwan,TWN,TWN:2026:8,17,Honourable Mention,122,128,125,0.685138539,397,same_country_exact,https://www.apmo-official.org/country_report/TWN/2026
2350,Ting-Wei Hsu,"Hsu, Ting-Wei",Taiwan,APMO,2017,Ting-Wei HSU,"HSU, Ting-Wei",Taiwan,TWN,TWN:2017:10,21,Honourable Mention,90,118,104,0.7053824363,353,same_country_exact,https://www.apmo-official.org/country_report/TWN/2017
2354,Yu-Cheng Hu,"Hu, Yu-Cheng",Taiwan,APMO,2026,Yu-Cheng Hu,"Hu, Yu-Cheng",Taiwan,TWN,TWN:2026:6,18,Bronze,108,121,114.5,0.7115869018,397,same_country_exact,https://www.apmo-official.org/country_report/TWN/2026
2358,Bo-Cheng Huang,"Huang, Bo-Cheng",Taiwan,APMO,2023,Bo-Cheng Huang,"Huang, Bo-Cheng",Taiwan,TWN,TWN:2023:1,28,Gold,22,30,26,0.9246376812,345,same_country_exact,https://www.apmo-official.org/country_report/TWN/2023
2358,Bo-Cheng Huang,"Huang, Bo-Cheng",Taiwan,APMO,2025,Bo Cheng Huang,"Huang, Bo Cheng",Taiwan,TWN,TWN:2025:4,21,Bronze,75,127,101,0.6985074627,335,same_country_exact,https://www.apmo-official.org/country_report/TWN/2025
2366,Qi-Zhun Huang,"Huang, Qi-Zhun",Taiwan,APMO,2026,Qi-Zhun Huang,"Huang, Qi-Zhun",Taiwan,TWN,TWN:2026:3,21,Silver,60,93,76.5,0.8073047859,397,same_country_exact,https://www.apmo-official.org/country_report/TWN/2026
2400,Chia-Ray Lee,"Lee, Chia-Ray",Taiwan,APMO,2025,Chia-Ray Lee,"Lee, Chia-Ray",Taiwan,TWN,TWN:2025:2,21,Silver,75,127,101,0.6985074627,335,same_country_exact,https://www.apmo-official.org/country_report/TWN/2025
2434,Te-Cheng Liu,"Liu, Te-Cheng",Taiwan,APMO,2019,TE-CHENG LIU,"LIU, TE-CHENG",Taiwan,TWN,TWN:2019:9,14,Honourable Mention,123,177,150,0.5821727019,359,same_country_exact,https://www.apmo-official.org/country_report/TWN/2019
2434,Te-Cheng Liu,"Liu, Te-Cheng",Taiwan,APMO,2020,TE-CHENG LIU,"LIU, TE-CHENG",Taiwan,TWN,TWN:2020:6,16,Bronze,72,114,93,0.7240356083,337,same_country_exact,https://www.apmo-official.org/country_report/TWN/2020
2446,Yu-Chen Ma,"Ma, Yu-Chen",Taiwan,APMO,2026,Yu-Chen Ma,"Ma, Yu-Chen",Taiwan,TWN,TWN:2026:1,25,Gold,39,43,41,0.8967254408,397,same_country_exact,https://www.apmo-official.org/country_report/TWN/2026
2449,Yu-Jui Pan,"Pan, Yu-Jui",Taiwan,APMO,2026,Yu-Jui Pan,"Pan, Yu-Jui",Taiwan,TWN,TWN:2026:7,17,Bronze,122,128,125,0.685138539,397,same_country_exact,https://www.apmo-official.org/country_report/TWN/2026
2457,Yu-Sheng Shih,"Shih, Yu-Sheng",Taiwan,APMO,2018,Yu-Sheng Shih,"Shih, Yu-Sheng",Taiwan,TWN,TWN:2018:5,21,Bronze,56,74,65,0.8153409091,352,same_country_exact,https://www.apmo-official.org/country_report/TWN/2018
2475,Wei-Fu Tseng,"Tseng, Wei-Fu",Taiwan,APMO,2021,WEI-FU TSENG,"TSENG, WEI-FU",Taiwan,TWN,TWN:2021:7,16,Bronze,87,95,91,0.7354651163,344,same_country_exact,https://www.apmo-official.org/country_report/TWN/2021
2485,Shih-Yu Wang,"Wang, Shih-Yu",Taiwan,APMO,2016,Shih-Yu Wang,"Wang, Shih-Yu",Taiwan,TWN,TWN:2016:8,16,Honourable Mention,108,115,111.5,0.6621212121,330,same_country_exact,https://www.apmo-official.org/country_report/TWN/2016
2485,Shih-Yu Wang,"Wang, Shih-Yu",Taiwan,APMO,2017,Shih-Yu Wang,"Wang, Shih-Yu",Taiwan,TWN,TWN:2017:7,21,Bronze,90,118,104,0.7053824363,353,same_country_exact,https://www.apmo-official.org/country_report/TWN/2017
2485,Shih-Yu Wang,"Wang, Shih-Yu",Taiwan,APMO,2018,Shih-Yu Wang,"Wang, Shih-Yu",Taiwan,TWN,TWN:2018:1,28,Gold,16,30,23,0.9346590909,352,same_country_exact,https://www.apmo-official.org/country_report/TWN/2018
2485,Shih-Yu Wang,"Wang, Shih-Yu",Taiwan,APMO,2019,SHIH-YU WANG,"WANG, SHIH-YU",Taiwan,TWN,TWN:2019:2,17,Silver,61,75,68,0.8105849582,359,same_country_exact,https://www.apmo-official.org/country_report/TWN/2019
2502,Po-Han Wu,"Wu, Po-Han",Taiwan,APMO,2021,PO-HAN WU,"WU, PO-HAN",Taiwan,TWN,TWN:2021:5,18,Bronze,72,79,75.5,0.7805232558,344,same_country_exact,https://www.apmo-official.org/country_report/TWN/2021
2502,Po-Han Wu,"Wu, Po-Han",Taiwan,APMO,2022,Po-Han Wu,"Wu, Po-Han",Taiwan,TWN,TWN:2022:2,24,Silver,30,33,31.5,0.9009433962,318,same_country_exact,https://www.apmo-official.org/country_report/TWN/2022
2504,Ssu-Chien Wu,"Wu, Ssu-Chien",Taiwan,APMO,2026,Ssu-Chien Wu,"Wu, Ssu-Chien",Taiwan,TWN,TWN:2026:2,21,Silver,60,93,76.5,0.8073047859,397,same_country_exact,https://www.apmo-official.org/country_report/TWN/2026
2519,Hung-Hsun Yu,"Yu, Hung-Hsun",Taiwan,APMO,2016,Hung-Hsun Yu,"Yu, Hung-Hsun",Taiwan,TWN,TWN:2016:1,31,Gold,15,17,16,0.9515151515,330,same_country_exact,https://www.apmo-official.org/country_report/TWN/2016
